x,y,target
0.2380766442685239,-0.00268809168893841,1
0.07214580927894068,-0.961403834032521,1
0.501961263191315,-0.08550863164046978,0
0.09669146110864466,-0.4026193128082324,1
-0.18647868763261388,-0.15825493184102943,1
0.10244595604055007,0.16494461063238078,1
0.19001245418279322,-0.9454435710749396,1
0.10649118909938449,0.6164516333505299,0
-0.25450003790828357,0.8195688003504344,0
0.03465352051474534,-0.8142614313495201,1
-0.32276035292553945,0.43832351889798016,0
-0.26968285406493897,-0.2397142865584313,0
-0.7939178648602994,-0.002708776181495648,0
0.13273910648549392,0.2709921146610351,0
0.10584531615042772,0.48123571795015946,1
1.1097861461785956,0.1929632030279491,1
0.438326730471492,0.07111321720924049,0
-0.05889831370634587,-0.17076316571855019,0
-0.2130660857397465,0.0546921869280427,0
-0.09862911646508961,-0.618681322227106,0
-0.7004041308937866,-0.4755145414083906,0
0.16574893889747094,-0.9161391330665873,0
0.3640152293353395,-0.24557782923196744,0
-0.002500017723708047,-0.5702262510138422,1
-0.16827405813842594,-0.07208049596232224,0
1.0250974120154597,0.026723744916875812,0
0.034687199960335494,-0.09427990759226412,1
0.17345091129834267,-0.19733055310153044,0
-0.38733883655597956,-0.588715097458235,1
-0.46151904813464656,-0.444463630977546,0
-0.13660145417259403,0.7719155711186122,0
0.06113432635133596,0.05479013554775096,0
-0.23001229106830304,-0.9005069050343685,0
0.23634714236960955,-0.9370739211938868,1
0.316324009035735,-0.6768811397767722,1
0.05298819034751387,0.05288394746321136,1
0.2566973111513326,0.00925810741503557,0
-0.3859843376909508,-0.26567881123299913,1
0.29535030372391047,-0.40167768951272936,0
-0.21781747109392863,-0.03783327930982685,1
0.14244288751419482,-0.15527134207357862,0
0.12631799059841922,-0.6540944109090049,0
0.6167027031727594,-0.2260176268322917,1
-0.5789863962241867,0.6224380251052727,0
-0.13036864080680055,0.2535456176135822,1
0.18694019238163168,-0.06282858617444631,0
0.131186962469422,0.10762495926762547,1
-0.4313200969520291,-0.20774680824677283,1
-0.15246698841696688,0.7679203107056203,1
0.10820741337268805,-0.41944237732276407,1
-0.5828693563191215,-0.00730269529521662,0
-0.6702250113944141,-0.5210979391138606,0
0.3846111390815429,-0.10302436471691771,0
0.644704131695522,-0.721886660888935,0
-0.162257447168707,0.521283357426825,0
0.25050687503195607,0.47833181857426227,1
0.1231705927882587,-0.09634898475104083,1
0.01563952854667456,-0.114790062519968,1
0.4525917580141684,-0.5726391453067243,0
0.3894086427730714,0.05686288531060616,1
0.28300963343220115,-0.023587960123138733,1
-0.11294853981541003,-0.1754392314230982,0
0.9073907944288638,-0.25625907187815294,0
-0.147379333054103,-0.07753427300911561,0
0.19433630722420286,-0.6506973034740671,1
-0.179569651718625,0.14611644194898077,1
0.0039002425379070296,-0.023921028366513067,0
0.4561937559116671,0.3429904475130718,0
0.37877765323671836,-0.5722622617213035,0
0.05757909729142076,-0.00948969218349544,1
-0.6382206323962327,0.4195620977045636,1
-0.09233428159175162,0.10317121132391416,0
0.16601847907329667,-0.8761829015925444,0
-0.2401742841742389,0.28800207052251037,1
-0.42027692266976446,0.6335629377917095,1
0.0306414906904793,0.02970654575468174,0
-0.11936259145131009,-0.5543547909672504,1
0.9089501477185117,-0.4336431568703627,0
0.37034849875506326,-0.8870108180188458,1
-0.18339926596030004,-0.1261061194965615,1
0.24002309575827382,0.014093817381437645,0
0.2820680772822268,-0.4448227305578173,1
0.4444171356651304,0.6357481802456683,0
-0.04066156419083389,0.3409506775016928,1
-0.8746426283395059,-0.1815366350117003,1
0.66109925744599,0.5550574466421074,1
0.2007080644507204,-0.10412900709176143,0
-0.7937989311224267,-0.34423716808694244,1
0.21910909507210918,0.560311411273272,1
-0.45934961699062354,-0.4363536273045011,0
-0.5586667916171824,-0.44505572353742423,1
-0.07048462003409567,0.03187752666163718,0
-0.05620606732255541,-0.4702854352901036,0
0.18743520560759536,-0.5537844826197541,1
0.5213436480800032,-0.8555848573545335,0
-0.2800476704234006,-0.1474787884780298,1
0.03755806077988702,0.11730237032199069,1
-0.182262984221921,-0.40980115794342437,1
-0.45491235007176156,0.05065703415427879,1
0.38577585765583466,-0.8264883241913157,0
0.8987659662067273,-0.05529273529865316,1
-0.09160785417565337,-0.19945127209721936,1
0.14242799940410067,-0.003213315421099462,1
0.11955968760449154,0.1420573986613281,0
-0.20045201919783595,-0.4790995426239436,1
-0.055859540118894664,0.3778867052683455,1
0.02204788262926718,0.9158591217231358,1
-0.14219600845531616,0.011046324620973783,1
-0.17571857697692184,-0.39572274054336704,0
0.2497493585011618,-0.08069262827843082,0
0.5703459916379917,-0.5422059963095793,1
0.6488143766994797,0.2269786560377523,1
-0.13088975214442533,0.06789944549004802,1
-0.007101370268323498,-0.05648487893020187,1
-0.0772303323573357,0.5051098503476763,0
-0.10187555649004874,-0.1321778523558611,0
-0.09504984319871299,0.08221127379537282,1
0.3724499375902286,-0.06013347051538863,1
-0.48979106675595524,-0.3967652753362645,1
-0.06820285931282355,-0.783710254907989,1
-0.30513310691239626,0.4746229839979501,1
0.27566508673540946,-0.31939887711855564,0
0.33874655980548285,-0.9504454956401927,1
-0.5223635963810889,0.6974696722331348,0
-0.0003657759489513329,-0.25524441928727687,1
0.009665833225242518,-0.39346199479055505,1
-0.2686074073424791,0.010491698744156498,1
0.010861054732124502,-0.16121888594339512,0
0.138208035192733,-0.6718203059164993,1
0.4295209668717687,0.2266556828864557,0
0.02827351646866327,0.3085907584441751,0
0.31527870928968255,0.08432130106116664,0
0.12725390604154427,0.005646394856039315,1
0.17021009224838266,0.060189309880724254,1
0.5019535399767997,-0.6622455821344553,1
0.12500125764181436,-0.685144740482156,0
-0.3411609255328881,0.5642865157435375,0
0.9553870859283152,0.3827515493216246,1
-0.4350022429183516,0.4012555809245899,1
-0.016403472796888724,-0.03750369406085796,1
0.3321961437803106,0.09350238382725486,1
0.9075006998480154,-0.06562833146129798,0
0.25576627886519404,-0.21238382638280942,1
0.16380206158013413,-0.5820039591675896,1
-0.10982720131961687,0.5125068826850178,1
0.9283399608349239,0.15003320867253564,1
-0.3918767954984797,-0.004141691448798529,0
-0.4458578291274261,-0.46007528417418364,0
0.010489076338140809,0.058123431056143426,0
0.967550452289076,0.4347971208860375,1
-0.7931578311152853,0.4203620654045322,0
0.3323927934508719,-0.10792872289834127,1
0.0571718357037376,0.10111299148948871,1
-0.08761092878607825,0.0634546335617957,1
0.42998102995797216,0.02235979866694424,1
-0.017196567887549766,-0.6900743652095412,0
-0.08564745195058715,-0.2255886577659033,1
-0.07830568002937281,0.3742427860886856,1
0.2645812522586468,-0.26669253716135377,1
0.8324080168094432,0.20319904168002434,1
0.08553703605839102,0.06835025461742034,1
0.4506905499427998,0.058698982999686816,1
0.6414620189896137,0.07231116834092413,1
-0.037707642778180075,0.29519106621695673,0
-0.07162174325713798,0.0991471992027714,0
-0.07415520709379075,0.14096783960102538,0
-0.6985350048044578,-0.6176943975850292,0
0.7097381684583286,0.5805512659366101,1
-0.13770086443698273,0.03547331500810261,0
-0.2996334917673695,-0.013504000777128614,0
-0.3959327476555518,-0.504399926663207,0
0.0002994202047484837,0.12121020809127495,1
-0.49821553232235055,-0.2749817442155359,1
0.4891269717778819,0.2078824816412753,0
0.3897809707218485,-0.28333839540048394,0
-0.5750582649616485,0.5685392446579749,0
0.32068123112642904,-0.29927408395289357,1
-0.05910322482168672,0.04858521850272869,0
0.12808868888920952,0.06466597670549772,1
-0.14585546987938502,-0.0874411493749925,0
-0.47088834516575184,0.10505066871605573,1
0.17874494664074167,0.26017801800593543,0
-0.4154073262730689,0.7558649010786808,0
0.09226240588927183,0.11704341565527959,1
0.46144461093128597,-0.01795227995156587,0
-0.8562805620104409,-0.2021693039474099,0
0.058813497699429916,0.014091900501855617,1
0.6835896471112413,-0.20808543771381066,1
0.07117615721902294,-0.0681020711718966,1
-0.07618641784393233,-0.1037325124734219,1
-0.31195321229116957,0.04252856852959196,0
0.010459198138041872,-0.05091239165511994,1
-0.6896629092866212,0.23329820070679463,1
-0.1390971772125341,0.0508068542944019,0
0.04857632036261447,0.9809463086127838,1
0.7473910744772915,0.19927761618699583,0
-0.8103417349176607,-0.3478308684486701,1
0.5769143257369685,-0.4974761160756884,0
-0.19968062885985377,0.17393531777702903,0
-0.7213785761272551,0.13617972015259883,1
-0.29360374173345066,-0.6082703885505011,1
0.0711805882258502,0.08995452770550737,0
-0.3138733994783274,-0.10133314596961726,1
-0.48982432675909826,0.36309733988350307,0
0.2548694377762693,-0.13852781770178754,1
-0.18198488955600312,-0.696224868128455,0
0.7328796432358827,-0.09069889732026024,0
0.06776755581519611,0.047331853896498896,0
0.5951367704309087,0.1573154899404795,1
-0.1886250196210048,-0.10749591876484009,1
0.5841410720488796,-0.036437973792727174,1
-0.3150744176320887,0.2786017198258033,0
-0.40511205902747194,0.7741329171196414,0
0.22620605281755565,-0.18621668480134215,1
0.11337820090334878,0.5900866744334601,0
0.7284940879987132,0.03263527736749696,0
0.9222736469343876,0.4277840402056541,1
0.11184088501354167,-0.06942569976135965,1
-0.3766590270857242,-0.2138828752922679,1
0.3286288371155856,-0.7693024494760473,1
0.0359348839613989,0.014566900344994268,0
-0.1417575362649282,0.6407097357818897,1
-0.08435537539326371,0.5769508369872278,1
0.2508805661000165,-0.6174171288963652,1
-0.31714364402868206,-0.1156008683348279,1
0.6726395047478086,0.14793383826419337,0
0.18539978606047242,-0.45503367728241584,1
-0.7333319917358124,0.4721718866194091,0
0.35810746448208225,-0.33270903010729197,0
-0.6693618476269436,-0.17960437329510215,0
-0.09300269575493376,-0.34451965449010247,1
-0.6310484845527143,0.5382438063996737,0
-0.4938817783930265,0.26449425682524674,0
-0.8268839168234184,-0.5406663820394306,0
0.15939517972294726,0.42696200339072077,1
-0.7964909009320503,0.17299485897090278,0
-0.09717594884612117,-0.03857337739093006,0
0.052631426806773754,0.0759099884995254,0
-0.30082634364446925,0.13682984216335597,1
-0.3905434650394219,0.5362230951807555,1
-0.8908092891344619,-0.24886982729313084,1
0.14960212784988147,-0.31850327239677084,1
0.19418901151099816,-0.07993153605461417,0
-0.22263780390233545,0.25882723863508916,1
0.03135494461374165,0.048333186015342436,1
0.4014445973254742,-0.5128126664870559,1
0.21180652660683985,-0.07616654350665186,0
-0.46648860715455814,0.29274985650216145,1
-0.22048013325974658,-0.45978330756087216,1
-0.6309502824563554,-0.16557892203452707,1
-0.04975908080594248,-0.07484275721206955,0
-0.23728279695733923,0.5316484205766142,0
-0.20241900054341064,-0.3997233227144942,0
-0.09868061463016134,0.5415051278867249,0
0.3753602535411458,-0.6081220711234008,0
0.3295684426980899,0.44897443658830744,1
0.8281890708060401,-0.6428592748479205,0
-0.07480089032155258,0.09907297322518688,0
0.9515994514452979,0.019072460378757743,1
0.10841114912056919,0.1464999358254947,1
0.6257653973300367,1.0104815406122865,1
0.8396331889523313,-0.43118722703061535,0
-0.03656004170065613,-0.0463141098464152,1
0.0015569891928516183,-0.17788646549436665,0
-0.09815662863308333,0.14761276936691867,1
-0.024284539963594,0.19370130094095261,1
0.130854841839307,-0.6475703594266811,0
-0.21731375661611962,0.28064154606748504,0
-0.14720255705542556,0.307535302020172,0
-0.22283519189881346,-0.654912591453415,1
0.2200496034511517,0.08473729219473256,1
-0.3801543445327486,0.3579989545893679,1
-0.08631347184715821,-0.0928383504622116,0
-0.18317219838836918,-0.14044433633223274,1
0.4971932370607268,-0.7793391768960264,1
-0.48179415271323567,-0.07530253507760205,1
0.6258188610369149,-0.3496615377291219,0
-0.2652323384758077,0.2047661312547649,1
0.06407802732858064,-0.0030617792839053373,0
0.5128245912457203,0.11170173745924827,0
-0.05228660040262237,0.14112642177499327,1
-0.30921392400673336,-0.5663456307219538,0
0.015719765008090587,0.08435156507265644,0
0.17464204353096638,-0.12019102205802595,0
-0.45324807473159084,0.6752534252256073,0
-0.35615065514863137,0.5798774871103877,1
-0.045193916143619006,0.2675077312549292,0
0.5832085083876326,-0.557797109080809,0
-0.0964035309883272,-0.638070659839458,1
-0.08818509233410432,0.0024612155056409485,0
-0.0442198141550319,-0.009283958146541205,0
0.26717293651475016,-0.09889694681663083,1
-0.36500706624886664,0.4098928053865118,0
0.11941769964843293,-0.2935620582419172,1
1.0076529166743278,0.06924681193943635,0
0.4075352370311924,-0.20109355910630322,0
-0.22647872400618135,0.1995570246119341,1
0.11801278946002651,0.035776819066352494,0
0.3633974404202788,-0.8632068141547428,1
-0.07096584712443574,0.02190792271314239,0
-0.16495916785632195,0.30193331982609356,0
0.20739519536487172,0.23445633918678435,0
-0.2650884933924002,0.07761873936019341,1
-0.20872981565314463,-0.07390200057600846,1
-0.06516639782219708,0.3095868252476554,0
-0.14571786403521383,-0.34361619781340597,1
0.6792583298607733,-0.2089654021638776,1
0.05919786436331366,-0.663050094017669,0
0.5400719130657011,-0.16583479840995327,0
-0.5345227031908314,-0.4782458553149869,1
-0.09838818761801234,-0.5525531190639883,1
0.7253652724425748,0.4510389442662458,1
-0.42083464376346363,-0.5530024004084713,0
-0.03165290788926306,0.4396810945002674,1
-0.2121319576423614,0.3288204350045461,1
0.04671608383358228,-0.08424494595828219,1
-0.2070172789326182,0.2915781464724938,1
0.3784852843816628,-0.1730321665224901,1
-0.6508050517430439,-0.41604710606950435,1
0.472131049553914,0.07316066177244794,0
-0.5221217030378192,-0.33600143037141644,1
0.07041188040753932,-0.014433075010342102,1
0.36731535143921695,-0.35443218815423394,1
-0.40189559531137803,-0.6910386002498426,0
0.05915276794523527,0.3118316749253847,0
0.39793973782576963,0.1590005251169091,1
0.6511974057492484,0.4254304032596756,1
-0.8272967660173046,-0.27058594841992767,1
0.2394668343703816,1.0779956517903408,1
-0.07340256164618836,-0.09428834218323826,0
0.2032588908897631,0.7589569971700567,0
0.4112996021375372,-0.09945422317165693,0
0.07183474898262368,-0.4670639750180815,0
-0.42790663778376214,-0.5174530500277923,0
0.005724029742464813,-0.1814837442674632,0
0.11786192932263864,-0.42540485011167606,1
0.7102892845263978,0.5669249209897194,0
-0.03876226038814831,-0.04922458628797343,0
0.7360668202706371,0.24589033639812272,0
0.0616558783157584,0.1799947712840273,1
0.07632547000722496,-0.09265160142960971,1
-0.7165514697168223,-0.5668701871760505,0
-0.0022678557501769683,0.062107612576079704,0
-0.10991539185892737,0.2941945539097637,0
0.32506527311946687,-0.7494360821524867,1
-0.4008182082477662,0.5300288332058414,1
0.09060830898089631,0.17668188081312758,1
-0.22294949849014659,-0.4304737061283647,1
0.08940375004390294,-0.21310193416916628,0
-0.11711184282505165,0.29728835037957124,0
-0.02831168280791422,-0.13987987928092932,1
0.09047791107034395,0.4071425193789996,0
-0.4828316609908609,0.5828168769791163,1
-0.7367124571967126,0.6050020917887642,0
0.2968900399795011,0.6887158903450583,0
0.8163197699881993,0.8862498610531417,1
0.29932109693126424,0.7072673528674083,1
-0.6252698979608994,0.20235875760327554,0
0.7384639180116933,0.2657110794842396,0
-0.5467103900477878,-0.25542720086619736,1
0.23271510552061245,0.06691742542838655,0
-0.2100005566730911,0.09856191243996139,1
-0.28860317775896704,-0.21423123265439117,1
0.5514611860815479,-0.335801936296714,1
0.16761724499041325,-0.4894986543020053,1
-0.4871415024192989,-0.3333001992486853,1
0.8743226492533632,0.31018469627056877,1
-0.13257771473773042,0.28874549828750773,0
0.6797784027961172,-0.0903580610985421,0
0.7823283925311961,0.14301047370826128,1
-0.5862022267846537,0.3284364715393055,1
0.014750500840067363,0.05875800060981607,1
0.7172679902237654,0.17409083558050992,1
-0.5068924101470343,-0.9569802641784423,0
0.6717914238321804,-0.09920267830597092,1
-0.5012169896041381,-0.03473303398129402,1
0.2016150023447523,0.7749205391298788,0
0.5795305238788382,-0.031919965718522604,1
0.045797725157961836,0.20348389148519344,1
-0.23042146246247705,0.44087691133409834,1
0.022250967144065777,-0.2827091506233704,1
0.3649570651112213,0.4308610406053745,0
0.15276358225933528,0.1840054294355135,0
0.18400173121592323,0.8081440253804606,0
0.20559547423986607,-0.34443138659897976,0
-0.7798260260252974,0.15571985125353824,1
-0.8649870685447809,-0.22786868066972657,0
-0.1882949616109021,0.20545149621776782,1
-0.059393028372612955,0.022122363611989045,0
0.6852589109493611,0.382312854139916,1
-0.7762720927782639,0.2438188730260894,1
-0.5022983384060753,0.6913333484908213,0
-0.17364231239739306,0.02819781365613891,0
-0.5180912385449461,-0.6025361792631697,0
0.6698997152080118,0.42665163758385366,0
-0.7992261380068137,-0.09671911397604546,1
0.7750440780451643,0.14059707226182944,0
0.3148561115339943,0.06381571900878288,0
-0.0013821468430470635,-0.11510779235463357,1
-0.6196258692073707,-0.21295097464615506,1
-0.09668360960423017,-0.7371760483096598,1
0.4245500290602365,0.4310081803303423,0
0.6163871186548144,-0.7581150551466523,0
-0.38182216713815353,0.09360046281334486,0
-0.08584619577302659,-0.015950410908715244,1
-0.3421988402814013,0.10711507211792307,0
0.6645078133936154,0.05861390911925511,1
-0.19923823142172148,0.026125915872571546,1
0.753297788800199,0.8567960655401303,1
-0.3014797805461496,0.029110617760506365,1
0.0418578307951198,-0.13653876982669155,1
0.20806070457373488,0.43179289346670974,0
0.7671270202329459,-0.10712126259245358,0
-0.6402064611232872,0.3566926486152418,0
-0.6858118599125593,-0.37828055245183395,0
0.5578875278978588,-0.3756712987747449,0
0.21357860483754482,0.8983530055711749,1
-0.8443621466936244,-0.03619947373635705,0
-0.04966199573509098,0.06084802860873275,0
0.09777319969597091,0.6000208620543144,0
0.39122656538941825,0.6590374566032898,0
-0.5642544098267113,0.5538129118432394,1
-0.39693150854081444,0.04376794858934881,1
-0.42426298561327624,-0.23053921662901228,0
0.33330494658158605,0.3346106986509547,1
-0.040770258991327545,-0.46469319147076316,1
0.3259245486980288,-0.2712087252033621,1
0.1366781972729273,-0.041722347291288764,0
0.5219341617631049,0.09792621495545778,0
0.23804320838547616,0.8160176534921547,1
0.17614763793808,-0.39067611948347486,0
0.27188055721529153,1.0845334210504733,1
0.184634209251329,-0.23482651393600773,1
0.09371817846384765,1.046018737598433,1
0.2206407565952111,-0.7709839796685726,1
0.03691104574803587,-0.007791905941329572,1
-0.2937862613791517,-0.05689564378581628,1
-0.1358739053359448,0.09616110840046385,1
-0.5060724214784253,0.5769546109328616,1
-0.021378903061627534,0.7274607765132984,1
-0.03539172832660016,0.09167821391725388,1
0.7806877496859734,0.20141686504339196,0
0.06324083427210328,0.8262950930453309,0
-0.08636250760775388,-0.08443762156619831,1
0.28602679925189894,-0.35916645169294714,1
0.002778702159593906,-0.8446483307545439,1
-0.6574248163148162,-0.13131115332243232,0
0.3435389102653728,0.1610641492106644,0
0.8825858619127213,-0.08694817543938047,1
0.34712200752021843,-0.902474704344118,1
0.5250725461655894,0.21954519662632646,0
0.5897490940107083,-0.7967069693624458,0
0.19352183280727525,0.061485282684084666,1
0.4065525156160959,0.5589159486219463,0
0.13020718683322868,0.04285525361367596,1
0.08856706059118581,0.454016885529252,1
0.15028145608481175,-0.9434601184217715,0
0.47663984211318305,-0.2199754107392462,1
0.027554940056199923,0.8103987441750321,0
0.5114945684876684,0.20775123496477874,1
-0.05664905162401178,-0.37794657331309534,0
-0.1100318366675365,0.0270459361301128,0
-0.799947458909169,-0.18506518491046692,0
-0.70657060543402,-0.20194289191592804,0
0.4017286323164323,0.2945912086651322,1
0.08919499532148703,-0.17216408314210344,0
-0.41515602190464607,0.5844160478431821,0
0.035249048978588764,-0.019942866112149932,1
-0.48437845802182894,-0.3895131838261847,0
0.08206388727809771,0.12330793785401173,0
0.0657671104243243,0.7979981668280407,1
0.14166705367136206,-0.6770401083970161,0
-0.9505640011985415,0.187160728128632,1
-0.5000587570397491,-0.14577002758062668,1
-0.8576090131257659,0.1996614918449725,0
0.2866698669717097,-0.3758003967194921,0
-0.11099015853355573,0.08307749223356234,0
0.2257272584986446,-0.43365308673548136,0
-0.6170720047256,-0.24458794088831154,0
-0.30260793458545476,0.23047987919166715,1
-0.08769838041450426,0.8468343058999395,0
0.6614222748677039,0.39627744732833997,0
0.3056523182078093,0.46087099182735347,0
0.056334595373361857,0.3231494510811719,0
0.14881081365680496,1.0718022710197406,1
0.20913094026539758,-0.41750420004799416,1
-0.42682816751993713,0.287333960803806,1
-0.8920369396621376,-0.06066104149855029,0
-0.01438597115208106,0.10355935031471915,1
0.757770073528557,0.37302969511978934,1
0.3073085224065508,0.19362477385453236,0
-0.4125002905000172,0.4349290500476736,1
-0.19993220429960795,-0.34666408044686975,0
-0.10998411791926474,-0.38543198638787096,0
0.10223270913633109,0.17033404286953482,1
0.08854947385166696,0.08651462733334624,1
0.26171118529971626,-0.046631411211720694,0
-0.25012988821679644,-0.3458675187818998,0
0.818397178289027,-0.07047146529398438,1
0.949659712329778,-0.1756089776530673,0
0.05197542404411079,0.5394902092067717,0
-0.35527481668520594,-0.39471608971000277,1
-0.3350865549899293,-0.4043512382081133,1
0.05589723090472231,-0.5035474735672621,0
0.3698729755304533,0.10973140153680389,1
-0.030030173002976737,-0.13733850343414788,1
-0.6421373887162071,-0.09671268144116504,1
0.1756336121540448,0.21501624941232125,0
0.30613789995223384,0.4615798869733757,1
-0.2957468723258251,0.5498274876924425,0
0.6467614538328986,0.4766059432828998,0
-0.05035544570065107,0.09620495365810684,0
0.12795306154887703,-0.4504472429387375,0
0.464655042222623,0.37504433191873543,1
-0.4221801338757658,0.1542803043698231,0
-0.0011178849264576428,-0.15289529896687307,1
-0.261635932178999,-0.1643696226730215,1
0.6209233975243678,-0.6721093435123199,0
-0.8829989979038201,-0.37695064444895654,0
-0.030916755937918122,0.9580688212655124,1
-0.25698542089324017,0.6764583403602643,0
0.009335030655466228,-0.015867731077836435,0
0.12610325986724924,0.05592649248080103,1
0.07470372773413987,-0.09686320612898906,1
0.042227403559101415,-0.14281800541996742,1
0.03938639662348308,-0.03207206857987713,1
-0.14200350895082375,0.02426269695099018,0
-0.2509748203066042,0.7707333768735871,0
-0.09781030083155291,0.6071177403579792,0
0.14060899346109143,0.7496287636407475,0
-0.5882720746311697,0.39502815925932067,1
0.5801400047702902,-0.24572320134792042,1
0.19491484640970783,-0.16425166910461422,0
-0.9156819985687106,0.3985897259628576,1
-0.10825568926044844,-0.3705002510893569,1
-0.34467847761706394,0.010806674605681417,1
0.12283925787689716,-0.3679753306122724,1
0.5165239622832489,-0.0401690511039515,1
0.1499803038072909,0.007710069602685832,1
-0.8100880373915579,-0.32216689877251314,1
0.21871642135102282,0.7291471791009874,0
-0.42646773581335373,-0.42892223450685757,0
0.712315183198394,-0.2559022192688726,0
-0.6636690236233058,0.32238764732792285,1
0.8885355571091944,-0.4419842009744688,0
0.5376042219264524,1.0112247894459698,1
-0.36739618457452566,0.34626729770083237,1
0.1303932069556342,-0.8062488856325609,0
-0.23727568990483225,-0.6464601593264019,0
0.11760065786995708,0.18851070675700057,1
-0.5417368856218029,0.20627310574262853,0
-0.013448043778085172,-0.4996037822674926,1
-0.3748410932008837,-0.8520911303996326,0
0.23929972722872317,0.2406213606797863,0
0.09579006946293306,0.6929612964347471,1
0.7622609229906613,-0.0583788577494318,0
0.17296405561816244,-0.08199657223157751,0
0.5243634205773364,-0.3665175428942645,1
-0.6620997065583702,-0.3019501532771795,0
0.12650022938868705,-0.12093659708984383,0
0.4787462380236024,0.6298218393386222,1
-0.01771614761197506,-0.42074743074483156,0
-0.2649148695464554,0.7165339429287915,1
0.12034846371431387,-0.21731504003356367,1
0.7541620009679213,0.7884919613240893,1
0.3511609530018422,-0.36348098642274046,0
-0.01403928022625918,0.06568100527927279,1
-0.5556239649193669,0.039191177741822306,1
0.5054716816649885,1.0975603731070303,1
0.14279517327071695,0.17727847095926524,1
-0.7851169723351794,0.30707783676976225,0
0.15797423573853303,-0.355242394856153,1
-0.5632536869397597,-0.7936460976012888,0
0.027583920077663235,-0.04819033098014093,1
0.03486633315564638,-0.47172802964207544,0
0.06479679245952874,-0.23808288104243097,0
-0.10610570575579033,0.0960274289937463,1
0.07691888306645878,0.20901368895670497,0
0.4942663602777397,-0.0681995139804929,0
-0.23077745857768042,-0.35316610601073345,0
0.4248084944569818,0.18381671855777929,1
0.06012558494636615,-0.049587520883616294,1
-0.45565072835548887,-0.5162764496184467,1
